	photo_cnt	photo_like_cnt	photo_like_max	photo_like_mean	photo_like_median	photo_month_mean	photo_repost_cnt	photo_repost_max	photo_repost_mean	photo_repost_median	photo_text	photo_text_len_cnt	photo_yer_mean	uid	vk_photo_ava_change_cnt	vk_photo_text_url_len_cnt	vk_photo_wall_ph_post_cnt
334	2	252	181	126.0	126.0	1.0	0	0	0.0	0.0	 	0.0	1.0	146359989	0	0	0
335	1	155	155	155.0	155.0	1.0	0	0	0.0	0.0		0.0	1.0	145698368	0	0	0
336	69	1579	179	22.884057971014492	23.0	5.75	0	0	0.0	0.0	                                        .                            	0.0	11.5	134143299	0	0	0
337	6	131	39	21.833333333333332	18.0	1.2	0	0	0.0	0.0	     	0.0	1.5	388448282	0	0	0
338	5	632	189	126.4	105.0	1.0	0	0	0.0	0.0	    	0.0	1.25	226312878	0	0	0
339	1	11	11	11.0	11.0	1.0	0	0	0.0	0.0		0.0	1.0	247238228	0	0	0
340	10	657	73	65.7	64.0	1.4285714285714286	0	0	0.0	0.0	         	0.0	3.3333333333333335	95512528	0	0	0
341	61	384	52	6.295081967213115	4.0	5.545454545454546	0	0	0.0	0.0	            Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#412506652   Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#412506652   Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#412506652  Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#412506652 Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#412506652 Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#412506652                                      	0.0	20.333333333333332	412506652	0	6	0
342	11	1406	286	127.81818181818181	104.0	1.5714285714285714	1	1	0.09090909090909091	0.0	          	0.0	2.2	100177257	0	0	0
343	185	11857	342	64.09189189189189	61.0	15.416666666666666	1	1	0.005405405405405406	0.0	                                                                                                                                                                                        	0.0	26.428571428571427	198952484	0	0	0
344														101547329.0			
345	82	5085	210	62.01219512195122	49.0	6.833333333333333	3	1	0.036585365853658534	0.0	                                                    Первомай-отличный день, чтобы сходить...в качалку.                             	0.0	11.714285714285714	222197140	0	0	0
346	20	1218	170	60.9	53.5	1.8181818181818181	0	0	0.0	0.0	                   	0.0	4.0	268512540	0	0	0
347	1	41	41	41.0	41.0	1.0	0	0	0.0	0.0		0.0	1.0	136778365	0	0	0
348														341421745.0			
349														552436069.0			
350	1	37	37	37.0	37.0	1.0	0	0	0.0	0.0		0.0	1.0	157705424	0	0	0
351														111457436.0			
352	1	32	32	32.0	32.0	1.0	0	0	0.0	0.0		0.0	1.0	151578699	0	0	0
353	2	133	103	66.5	66.5	1.0	0	0	0.0	0.0	 	0.0	1.0	280591770	0	0	0
354	2	135	73	67.5	67.5	1.0	0	0	0.0	0.0	 	0.0	1.0	258751975	0	0	0
355	7	371	90	53.0	48.0	1.1666666666666667	0	0	0.0	0.0	      	0.0	1.75	137785013	0	0	0
356														332149633.0			
357	2	121	66	60.5	60.5	1.0	0	0	0.0	0.0	 	0.0	2.0	159179747	0	0	0
358	8	316	68	39.5	32.5	1.6	0	0	0.0	0.0	       	0.0	2.6666666666666665	200515168	0	0	0
359														219596124.0			
360	53	4777	181	90.13207547169812	83.0	4.416666666666667	1	1	0.018867924528301886	0.0	                          Dream team                          	0.0	7.571428571428571	107770210	0	0	0
361	7	366	161	52.285714285714285	29.0	1.0	0	0	0.0	0.0	      	0.0	2.3333333333333335	353587815	0	0	0
362	54	1141	73	21.12962962962963	17.0	4.5	0	0	0.0	0.0	                                                     	0.0	10.8	84403141	0	0	0
363	1	21	21	21.0	21.0	1.0	0	0	0.0	0.0		0.0	1.0	151058854	0	0	0
364	6	85	22	14.166666666666666	16.0	1.5	0	0	0.0	0.0	     	0.0	2.0	420183422	0	0	0
365	261	2954	75	11.31800766283525	8.0	21.75	2	1	0.007662835249042145	0.0	"   Не находится никаких слов, чтобы выразить, как для меня дороги люди, с которыми я провела замечательные 10 и 11 классы. В первую очередь, это мои родители, которые всегда поддерживали меня. Это мои друзья, чумовые товарищи, которые превращали обычные серые будни в настоящие приключения! Мои одногруппники, ребята, которые ставили невероятно высокую планку в обучении, были готовы помочь в любой ситуации.
Впереди ещё месяц усиленной работы, но мы уже закончили школу (даже не верится), а значит, сможем что угодно!
И да, ЛИЦЕИСТ ОДНАЖДЫ - ЛИЦЕИСТ НАВСЕГДА! 
#последнийзвонок #последнийзвонок2019 #hselyseum #лицейниувше #прощайшкола #родители #друзья #friends #bestfriends #спасиболицеюза Не находится никаких слов, чтобы выразить, как для меня дороги люди, с которыми я провела замечательные 10 и 11 классы. В первую очередь, это мои родители, которые всегда поддерживали меня. Это мои друзья, чумовые товарищи, которые превращали обычные серые будни в настоящие приключения! Мои одногруппники, ребята, которые ставили невероятно высокую планку в обучении, были готовы помочь в любой ситуации.
Впереди ещё месяц усиленной работы, но мы уже закончили школу (даже не верится), а значит, сможем что угодно!
И да, ЛИЦЕИСТ ОДНАЖДЫ - ЛИЦЕИСТ НАВСЕГДА! 
#последнийзвонок #последнийзвонок2019 #hselyseum #лицейниувше #прощайшкола #родители #друзья #friends #bestfriends #спасиболицеюза Не находится никаких слов, чтобы выразить, как для меня дороги люди, с которыми я провела замечательные 10 и 11 классы. В первую очередь, это мои родители, которые всегда поддерживали меня. Это мои друзья, чумовые товарищи, которые превращали обычные серые будни в настоящие приключения! Мои одногруппники, ребята, которые ставили невероятно высокую планку в обучении, были готовы помочь в любой ситуации.
Впереди ещё месяц усиленной работы, но мы уже закончили школу (даже не верится), а значит, сможем что угодно!
И да, ЛИЦЕИСТ ОДНАЖДЫ - ЛИЦЕИСТ НАВСЕГДА! 
#последнийзвонок #последнийзвонок2019 #hselyseum #лицейниувше #прощайшкола #родители #друзья #friends #bestfriends #спасиболицеюза Не находится никаких слов, чтобы выразить, как для меня дороги люди, с которыми я провела замечательные 10 и 11 классы. В первую очередь, это мои родители, которые всегда поддерживали меня. Это мои друзья, чумовые товарищи, которые превращали обычные серые будни в настоящие приключения! Мои одногруппники, ребята, которые ставили невероятно высокую планку в обучении, были готовы помочь в любой ситуации.
Впереди ещё месяц усиленной работы, но мы уже закончили школу (даже не верится), а значит, сможем что угодно!
И да, ЛИЦЕИСТ ОДНАЖДЫ - ЛИЦЕИСТ НАВСЕГДА! 
#последнийзвонок #последнийзвонок2019 #hselyseum #лицейниувше #прощайшкола #родители #друзья #friends #bestfriends #спасиболицеюза Лучшим днём 13 мая сделали мои потрясающие друзья (а ещё пицца, суши, много мороженого, Энн Хетеуей, игра престолов и кошки)
Спасибо, всех люблю ❤️
#друзья #весна #подруги #friendship #birthday #bestfriends #socool #деньрождения #18лет Лучшим днём 13 мая сделали мои потрясающие друзья (а ещё пицца, суши, много мороженого, Энн Хетеуей, игра престолов и кошки)
Спасибо, всех люблю ❤️
#друзья #весна #подруги #friendship #birthday #bestfriends #socool #деньрождения #18лет В Казани должен побывать каждый... #казань #волга #кулшариф #татарстан #россия #рекироссии #пляж #весна #третьястолицароссии В Казани должен побывать каждый... #казань #волга #кулшариф #татарстан #россия #рекироссии #пляж #весна #третьястолицароссии В Казани должен побывать каждый... #казань #волга #кулшариф #татарстан #россия #рекироссии #пляж #весна #третьястолицароссии В Казани должен побывать каждый... #казань #волга #кулшариф #татарстан #россия #рекироссии #пляж #весна #третьястолицароссии Школьный чемпионат России по интеллектуальным играм в Казани. Невероятное количество участников со всей страны, потрясающий город, любимые игроки лицейских команд, новые знакомства - за всё это и за многое другое, спасибо!

#чгк #шчр #казань #россия #интеллектуальныеигры #chgk #kazan #russia #teamplay #blackisthenewblack #dreamteam #школьныегоды Школьный чемпионат России по интеллектуальным играм в Казани. Невероятное количество участников со всей страны, потрясающий город, любимые игроки лицейских команд, новые знакомства - за всё это и за многое другое, спасибо!

#чгк #шчр #казань #россия #интеллектуальныеигры #chgk #kazan #russia #teamplay #blackisthenewblack #dreamteam #школьныегоды Школьный чемпионат России по интеллектуальным играм в Казани. Невероятное количество участников со всей страны, потрясающий город, любимые игроки лицейских команд, новые знакомства - за всё это и за многое другое, спасибо!

#чгк #шчр #казань #россия #интеллектуальныеигры #chgk #kazan #russia #teamplay #blackisthenewblack #dreamteam #школьныегоды Снова в Коломне с sofya_stepanovaa на этот раз легионерами к любимым ""48 без одной""
1 место по что?где?когда? и второе в общем зачёте (с медиа-играми)
Победа очень приятна, но запомнится, конечно, не она, а чумовая дружеская атмосфера 💛
#чемпионы #Коломна #интеллектуальныеигры #russia #chgk Снова в Коломне с sofya_stepanovaa на этот раз легионерами к любимым ""48 без одной""
1 место по что?где?когда? и второе в общем зачёте (с медиа-играми)
Победа очень приятна, но запомнится, конечно, не она, а чумовая дружеская атмосфера 💛
#чемпионы #Коломна #интеллектуальныеигры #russia #chgk Снова в Коломне с sofya_stepanovaa на этот раз легионерами к любимым ""48 без одной""
1 место по что?где?когда? и второе в общем зачёте (с медиа-играми)
Победа очень приятна, но запомнится, конечно, не она, а чумовая дружеская атмосфера 💛
#чемпионы #Коломна #интеллектуальныеигры #russia #chgk Обожаемые встречи с Лизой, когда она вдруг оказывается в Москве - это лучшее 💙
#friendship #friends #oldfriends #moscow #zaryadye #smile #sunday #evening #russia #lovelyrussia Зарабатываем воспоминания, обыгрываем преподавателей в ЧГК. Любовь к лицейскому интеллектуальному клубу даёт нам и романтику, и тепло, и радость встреч.
На втором фото сердце команды ""Убийцы волков"" - одиннадцатиклассники, уже начинающие считать недели до школьного чемпионата России.
А дальше наши медальки с воронёнка🙂
#лицейниувше #лицей #hselyseum #hse #14февраля #dreamteam #chgk #friendship #friends #togatherforever #school #schoolfriends #smiles Зарабатываем воспоминания, обыгрываем преподавателей в ЧГК. Любовь к лицейскому интеллектуальному клубу даёт нам и романтику, и тепло, и радость встреч.
На втором фото сердце команды ""Убийцы волков"" - одиннадцатиклассники, уже начинающие считать недели до школьного чемпионата России.
А дальше наши медальки с воронёнка🙂
#лицейниувше #лицей #hselyseum #hse #14февраля #dreamteam #chgk #friendship #friends #togatherforever #school #schoolfriends #smiles Зарабатываем воспоминания, обыгрываем преподавателей в ЧГК. Любовь к лицейскому интеллектуальному клубу даёт нам и романтику, и тепло, и радость встреч.
На втором фото сердце команды ""Убийцы волков"" - одиннадцатиклассники, уже начинающие считать недели до школьного чемпионата России.
А дальше наши медальки с воронёнка🙂
#лицейниувше #лицей #hselyseum #hse #14февраля #dreamteam #chgk #friendship #friends #togatherforever #school #schoolfriends #smiles Фонтан Пирамида в Петергофе РЫчащий дРАкон, пРИшедший на кРЕйсер АвРОРА, сожРАл хиРУрга В кабинке колеса обозрения в парке аттракционов на Крестовском острове Крейсер Аврора Настя и Сережа в Александровском саду На мосту над Кронверкским проливом Утеплились для экскурсии по каналам    канал Грибоедова набережная реки Фонтанки            на фоне Эко-берега    Северный Речной вокзал     деревья из ада  канал  я тут ветер призываю   Театр Глобус    Бугринский мост   Вокзал Новосибирск-Главный                             Почти полным составом                                 Бесподобная колоритная клюка, которая помогала носить мои старческие костяшки  Образ чуть выпивающей девицы получился уж очень романтичным и вампирским С красными девицами Неадекват Адекват        Кленовый букет       Великолепный канал имени Москвы  Мечтательная   Смотрит, но не видит...        Взрослая такая тут.          Милейшее                             Сок Виноградный                                                        "	0.0	29.0	190397546	0	0	0
366	2	9	5	4.5	4.5	1.0	0	0	0.0	0.0	 	0.0	2.0	375939817	0	0	0
367	27	2268	170	84.0	79.0	3.0	0	0	0.0	0.0	                          	0.0	9.0	250894158	0	0	0
368	21	1821	143	86.71428571428571	95.0	2.625	1	1	0.047619047619047616	0.0	61117 22819  15718 171117                	0.0	2.625	157902344	0	0	0
369	2	111	57	55.5	55.5	1.0	0	0	0.0	0.0	 	0.0	2.0	151937387	0	0	0
370	27	1365	91	50.55555555555556	54.0	2.4545454545454546	0	0	0.0	0.0	                    Original: https://41.media.tumblr.com/8c9bda5fb0461d0d9c78dd400a4dd4f1/tumblr_o0123s3wBG1s4yeiqo4_1280.jpg Original: https://40.media.tumblr.com/5e9f689cdd5dea63ddcb03a075a56138/tumblr_o0123s3wBG1s4yeiqo3_1280.jpg Original: https://41.media.tumblr.com/5bf845ffc903f277abe6bf5681c03f3c/tumblr_o0123s3wBG1s4yeiqo2_1280.jpg Original: https://41.media.tumblr.com/db19a6d041925b1674864e316e56be5b/tumblr_o0123s3wBG1s4yeiqo1_1280.jpg Original: http://cs7004.vk.me/v7004966/1282b/wBZ0HO4nZMw.jpg  	0.0	5.4	101779603	0	5	0
371	100	4010	159	40.1	37.0	8.333333333333334	2	2	0.02	0.0	       Не верится, что все закончилось. Казалось, мы будем всегда вместе в стенах нашей школы. Я буду очень скучать. Всех люблю❤️    Хочется тепла☀️                  The best is yet to come💎  🌟                                             #вднх   #голубые_волосы                    	0.0	12.5	136039786	0	0	0
372														105772542.0			
373	117	11983	545	102.41880341880342	77.0	9.75	27	8	0.23076923076923078	0.0	                                                                                                                    	0.0	19.5	185732469	0	0	0
374	54	395	39	7.314814814814815	5.0	5.4	0	0	0.0	0.0	                                                     	0.0	7.714285714285714	211796779	0	0	0
375	4	108	46	27.0	25.0	1.0	0	0	0.0	0.0	   	0.0	1.3333333333333333	206571161	0	0	0
376	4	108	63	27.0	16.5	1.0	0	0	0.0	0.0	   	0.0	2.0	495099507	0	0	0
377	13	923	146	71.0	73.0	1.4444444444444444	0	0	0.0	0.0	            	0.0	3.25	220392036	0	0	0
378	19	71	19	3.736842105263158	2.0	3.1666666666666665	1	1	0.05263157894736842	0.0	                  	0.0	9.5	559367615	0	0	0
379														137254710.0			
380	4	250	77	62.5	64.0	1.0	0	0	0.0	0.0	   	0.0	1.3333333333333333	152553943	0	0	0
381	23	2176	155	94.6086956521739	99.0	2.090909090909091	0	0	0.0	0.0	  vk.com/art_kroshka                    	0.0	5.75	69156840	0	1	0
382	10	344	95	34.4	24.0	2.0	0	0	0.0	0.0	         	0.0	5.0	148000938	0	0	0
383														112756403.0			
384	2	73	37	36.5	36.5	1.0	0	0	0.0	0.0	 	0.0	2.0	315294127	0	0	0
385	33	1131	61	34.27272727272727	32.0	3.0	0	0	0.0	0.0	                                	0.0	8.25	292585247	0	0	0
386	6	166	75	27.666666666666668	23.0	1.5	0	0	0.0	0.0	     	0.0	2.0	217026680	0	0	0
387	1	10	10	10.0	10.0	1.0	0	0	0.0	0.0		0.0	1.0	173824541	0	0	0
388	18	763	139	42.388888888888886	32.5	2.25	0	0	0.0	0.0	  Original: https://pp.userapi.com/c851436/v851436888/13a9/Cq39fpqvWjY.jpg               	0.0	4.5	177893285	0	1	0
389	7	120	48	17.142857142857142	12.0	1.75	0	0	0.0	0.0	      	0.0	3.5	184368713	0	0	0
390	174	2964	141	17.03448275862069	13.0	14.5	2	1	0.011494252873563218	0.0	"   Если ты ждёшь, что кто-то примет тебя ""таким, как ты есть"", то ты просто ленивое мудло. Потому что, как правило, ""такой, как есть"" — зрелище печальное. Меняйся, скотина. Работай над собой. Или сдохни в одиночестве. 
Ф.Раневская   Ху из секси фрау 💕 Ху из секси фрау 💕 Давно не было фоток, поэтому пусть будет эта как напоминание о ночных разговорах💕 My love🍑    Уберите от экрана детей и беременных женщин 🤷🏼‍♀️ Хроники Питера Хроники Питера Хроники Питера  Верните в тёплое лето на дачку плз🙂 Фоточка, а на ней красоточка😂 ❤️❤️❤️ У тебя в интернете дофига друзей, но когда правда хреново, скажи, где они все? Тефтелька❤️  Сон 24/7 как стиль жизни🤩 Красота - страшная сила (по личику больно ударила когда-то, ну поссорились чо) Easy come, easy go🌊 🌞🐰   ❤️ Весна - время перемен🙂  ✈️✈️✈️ Laughing on the outside, crying on the inside👌🏻 ❤️With her time goes slower❤️  Ребёнок счастлив🙈 Ребёнок счастлив🙈 Ребёнок счастлив🙈 Family warm🎄 🐾🌃  Похер, танцуйте🎆  С любимыми не расставайтесь, всей кровью прорастайте в них.
И каждый раз навек прощайтесь, когда уходите на миг🍂  Хочу уехать туда, куда тянется душа🗺🛩🎡 Не выдумывай🌕🌗🌑  «У меня всё хорошо»: говорила я.🌞 Autumn is coming🍂 Я тоби лублу❤️🔥 Мы рождены, чтобы сказку сделать былью. Это всё дико, например. Call me on my sell phone 💞    #яркоелетодлятебя 🙃 Медлячок, чтобы ты заплакала💕 Сейчас мелочи кажутся вам скучными, но, может, вы ещё не знаете им цены, не умеете находить в них вкус? #безфильтров  Релаксируем, дышим горным чистым воздухом: кайф...  Наступит тот момент, когда и атеист помолится. У моего Амура не стрелы, а пули. Ты не почувствуешь боли. Сон, ты ахуел? ❤️❤️❤️ Бессонницы пост🌚 💁🏽 Когда радуют фоточками❤️☺️ @nikita.msc Мне с тобою тепло🔥   Бессонница ❤️️🙈 My true ❤️ 🌃❤️ ❤️❤️❤️❤️ Мыльцо❤️  Прогулочки ❤️. Ph. - @sugar_glass25 Виртуальная прогулка по Москве от @nikita.msc 👌🏻😂 Тусиииим Когда Саня заделался частным татуировщиком😄🙈 Я подарю тебе ганджа и научу тебя смеяться🦄🌚 Даже коты помогают делать ремонт🐱🚛🔨 Верните мне ту весну, плес🌬  И если я горел в аду, то он меня согрел😈     👯🐰🐇 Прощай, Индия🌄❤️ 🌄🖖🏻  Солнце светит всем одинаково 🌞🌄    Когда умираешь со скуки        Я ненавижу тебя, подойди же поближе. Мечтать вредно. Ты знаешь и я знаю - мечтать вредно.    😽❤️ Проезжать остановки – мы нарочно подольше🌃🌠 На 11 этаже моей девятиэтажки✨     Наверное, это любовь, детка❤️ Как ихтиандр в ластах,
Как по ебалу пастой, 
Я ласковый, лишь потому что я стираю лаской        Простым взмахом палки говнище в цветы.  Каеф🌄🖖🏻💛                Немного вдохновения Железным человеком...     Наш домик в Лукино,  вид из него – прелесть. 
#ябжила N.O.H.A. на Дикой Мяте)
😍😝  Витраж в одном из окон усадьбы А.П.Чехова в Мелихово, очень впечатляет) Тошенька)) Хороших котов много не бывает, ну вы поняли) Летс ду ит😲😎 Моя срисовка со срисовки, я чертов гений)😊 Немножко укуренная Дарина))) 👻👌      #пробуждение My antiselfie. Date: 20/12/2014 Time: 18:27:30:58 #slmmsk @slmmsk #селфи#светящийся_олень#Тверской_бульвар#ночь #coloredmyhair😝😝 "	2.0	29.0	176014384	0	0	0
391	76	798	50	10.5	6.0	8.444444444444445	0	0	0.0	0.0	                                                                           	0.0	8.444444444444445	184183683	0	0	0
392														198577196.0			
393														104937912.0			
394	2	130	80	65.0	65.0	1.0	0	0	0.0	0.0	 	0.0	1.0	110511102	0	0	0
395	4	200	114	50.0	33.5	2.0	0	0	0.0	0.0	   	0.0	2.0	155599164	0	0	0
396	11	226	65	20.545454545454547	4.0	1.8333333333333333	0	0	0.0	0.0	          	0.0	2.75	192463289	0	0	0
397	10	525	91	52.5	50.0	1.6666666666666667	0	0	0.0	0.0	         	0.0	2.5	96425290	0	0	0
398	36	481	97	13.36111111111111	7.0	3.0	0	0	0.0	0.0	                                   	0.0	9.0	279364499	0	0	0
399	10	468	163	46.8	26.5	1.6666666666666667	0	0	0.0	0.0	         	0.0	3.3333333333333335	64209341	0	0	0
400	3	79	27	26.333333333333332	26.0	1.5	0	0	0.0	0.0	  	0.0	1.5	154385909	0	0	0
401	61	2831	484	46.40983606557377	5.0	5.083333333333333	1	1	0.01639344262295082	0.0	                                                            	0.0	6.777777777777778	173547701	0	0	0
402	11	432	123	39.27272727272727	29.0	1.5714285714285714	0	0	0.0	0.0	          	0.0	3.6666666666666665	201611256	0	0	0
403	3	113	74	37.666666666666664	23.0	1.0	2	2	0.6666666666666666	0.0	  	0.0	1.5	212996453	0	0	0
404	4	61	25	15.25	14.5	1.0	0	0	0.0	0.0	   	0.0	1.3333333333333333	239402609	0	0	0
405	2	135	97	67.5	67.5	2.0	0	0	0.0	0.0	 	0.0	1.0	99413510	0	0	0
406														169429823.0			
407	39	600	62	15.384615384615385	7.0	3.9	0	0	0.0	0.0	                                      	0.0	6.5	138390512	0	0	0
408	27	1166	183	43.18518518518518	30.0	3.0	0	0	0.0	0.0	                          	0.0	9.0	267569792	0	0	0
409	2	202	178	101.0	101.0	1.0	0	0	0.0	0.0	 	0.0	1.0	156689025	0	0	0
410	29	801	57	27.620689655172413	26.0	4.142857142857143	0	0	0.0	0.0	                            	0.0	5.8	196376275	0	0	0
411														63425174.0			
412	3	153	76	51.0	39.0	1.5	0	0	0.0	0.0	  	0.0	1.0	120275241	0	0	0
413	1	85	85	85.0	85.0	1.0	0	0	0.0	0.0		0.0	1.0	213571263	0	0	0
414	5	265	63	53.0	53.0	1.0	0	0	0.0	0.0	    	0.0	1.6666666666666667	173215315	0	0	0
415	6	50	16	8.333333333333334	7.5	1.0	0	0	0.0	0.0	     	0.0	1.5	200993393	0	0	0
416	244	2790	358	11.434426229508198	4.0	20.333333333333332	1	1	0.004098360655737705	0.0	                                                                                                                                                                                                                                                   	0.0	24.4	140505788	0	0	0
417	429	933	39	2.174825174825175	1.0	35.75	1	1	0.002331002331002331	0.0	                                                                                                                                       Отъезд Наш корпус Благовест все он же Корпус Ровесник   Костровая   Раковины 0о0 Столовая и корпус мальчиков   Корпус Ласточка)0))    Пляж Ласточкино Гнездо  Это лебедь и с ним все в порядке)0))  Пещера **          Потолок, крашенный под дерево и украшенный лепниной      Воронцовский Дворец *-*        Масандра      Аю Даг       Морская прогулка вдоль Гурзуфа Дом-музей Пушкина   Подводная лодка, да да, она там есть Военные корабли)0))  Начало прогулки по южной бухте Севастополя Вид с Сапун-горы Южная бухта)   Центр Севастополя       Хэрсонэс                                                  едем на мыс Колиакра                                                                                      Каменный Лес Равда идем обратно в отель. Равда   первый поход на море вид с балкона хоть и без чемоданов, этот номер лучше, чем в прошлом году) едем в лагерь Мы в Болгарии) Море^^        великий болгарский язык          очень дружелюбная кошка...)                  Пляж   Море Море)             4 3 2 1        3  Золотая осень 2 1   	0.0	47.666666666666664	153893668	0	0	0
418	22	1557	250	70.77272727272727	37.0	2.75	1	1	0.045454545454545456	0.0	                     	0.0	3.142857142857143	166701060	0	0	0
419	2	152	79	76.0	76.0	1.0	0	0	0.0	0.0	 	0.0	2.0	183240087	0	0	0
420	8	313	87	39.125	34.5	1.3333333333333333	1	1	0.125	0.0	       	0.0	2.6666666666666665	177557939	0	0	0
421	38	550	115	14.473684210526315	6.5	3.8	1	1	0.02631578947368421	0.0	                                     	0.0	9.5	346120308	0	0	0
422	13	1587	278	122.07692307692308	108.0	1.625	0	0	0.0	0.0	            	0.0	1.8571428571428572	72929416	0	0	0
423	14	1755	241	125.35714285714286	104.5	1.4	1	1	0.07142857142857142	0.0	             	0.0	4.666666666666667	74324122	0	0	0
424	7	266	46	38.0	43.0	1.0	0	0	0.0	0.0	      	0.0	2.3333333333333335	152277289	0	0	0
425	20	174	49	8.7	4.5	2.857142857142857	2	1	0.1	0.0	                   	0.0	2.857142857142857	115455288	0	0	0
426	9	281	79	31.22222222222222	28.0	1.2857142857142858	0	0	0.0	0.0	        	0.0	3.0	357509100	0	0	0
